,product,num_users
5485,5073,88
5486,6149,8
5487,7863,65
5488,14,22
5489,10247,28
5490,3544,35
5491,5073,21
5492,6149,3
5493,7863,9
5494,14,16
5495,10247,16
5496,3544,12
5497,5073,21
5498,6149,77
5499,7863,26
5500,14,65
5501,10247,13
5502,3544,24
5503,5073,33
5504,6149,16
5505,7863,72
5506,14,3
5507,10247,38
5508,3544,6
5509,5073,37
5510,6149,59
5511,7863,30
5512,14,12
5513,10247,17
5514,3544,55
5515,5073,15
5516,6149,15
5517,7863,16
5518,14,34
5519,10247,5
5520,3544,12
5521,5073,44
5522,6149,4
5523,7863,3
5524,14,8
5525,10247,89
5526,3544,20
5527,5073,87
5528,6149,46
5529,7863,72
5530,14,16
5531,10247,27
5532,3544,9
5533,5073,69
5534,6149,11
5535,7863,84
5536,14,2
5537,10247,53
5538,3544,5
5539,5073,74
5540,6149,52
5541,7863,44
5542,14,32
5543,10247,3
5544,3544,27
5545,5073,2
5546,6149,17
5547,7863,22
5548,14,10
5549,10247,19
5550,3544,26
5551,5073,25
5552,6149,1
5553,7863,52
5554,14,23
5555,10247,33
5556,3544,91
5557,5073,96
5558,6149,22
5559,7863,3
5560,14,2
5561,10247,81
5562,3544,83
5563,5073,3
5564,6149,3
5565,7863,6
5566,14,46
5567,10247,73
5568,3544,77
5569,5073,42
5570,6149,42
5571,7863,58
5572,14,95
5573,10247,53
5574,3544,8
5575,5073,32
5576,6149,8
5577,7863,7
5578,14,5
5579,10247,53
5580,3544,3
5581,5073,13
5582,6149,34
5583,7863,56
5584,14,28
5585,10247,37
5586,3544,1
5587,5073,95
5588,6149,42
5589,7863,44
5590,14,87
5591,10247,12
5592,3544,13
5593,5073,15
5594,6149,21
5595,7863,69
5596,14,6
5597,10247,94
5598,3544,26
5599,5073,7
5600,6149,33
5601,7863,46
5602,14,32
5603,10247,0
5604,3544,93
5605,5073,28
5606,6149,60
5607,7863,29
5608,14,85
5609,10247,8
5610,3544,29
5611,5073,37
5612,6149,5
5613,7863,70
5614,14,5
5615,10247,14
5616,3544,78
5617,5073,1
5618,6149,31
5619,7863,11
5620,14,9
5621,10247,30
5622,3544,37
5623,5073,18
5624,6149,35
5625,7863,73
5626,14,67
5627,10247,39
5628,3544,6
5629,5073,0
5630,6149,27
5631,7863,23
5632,14,19
5633,10247,13
5634,3544,60
5635,5073,6
5636,6149,3
5637,7863,20
5638,14,86
5639,10247,80
5640,3544,95
5641,5073,8
5642,6149,1
5643,7863,50
5644,14,27
5645,10247,1
5646,3544,98
5647,5073,21
5648,6149,31
5649,7863,55
5650,14,6
5651,10247,75
5652,3544,3
5653,5073,81
5654,6149,9
5655,7863,61
5656,14,62
5657,10247,36
5658,3544,64
5659,5073,16
5660,6149,1
5661,7863,39
5662,14,38
5663,10247,5
5664,3544,92
5665,5073,21
5666,6149,9
5667,7863,17
5668,14,85
5669,10247,28
5670,3544,26
5671,5073,2
5672,6149,3
5673,7863,29
5674,14,91
5675,10247,63
5676,3544,74
5677,5073,70
5678,6149,69
5679,7863,2
5680,14,7
5681,10247,14
5682,3544,25
5683,5073,19
5684,6149,46
5685,7863,6
5686,14,6
5687,10247,65
5688,3544,86
5689,5073,47
5690,6149,84
5691,7863,62
5692,14,91
5693,10247,69
5694,3544,77
5695,5073,70
5696,6149,92
5697,7863,77
5698,14,13
5699,10247,36
5700,3544,11
5701,5073,7
5702,6149,47
5703,7863,25
5704,14,3
5705,10247,35
5706,3544,61
5707,5073,63
5708,6149,84
5709,7863,28
5710,14,82
5711,10247,15
5712,3544,29
5713,5073,41
5714,6149,1
5715,7863,31
5716,14,7
5717,10247,60
5718,3544,2
5719,5073,38
5720,6149,25
5721,7863,16
5722,14,22
5723,10247,24
5724,3544,36
5725,5073,67
5726,6149,56
5727,7863,35
5728,14,18
5729,10247,92
5730,3544,52
5731,5073,16
5732,6149,98
5733,7863,9
5734,14,25
5735,10247,19
5736,3544,39
5737,5073,16
5738,6149,51
5739,7863,86
5740,14,93
5741,10247,28
5742,3544,65
5743,5073,24
5744,6149,96
5745,7863,48
5746,14,21
5747,10247,1
5748,3544,25
5749,5073,20
5750,6149,31
5751,7863,46
5752,14,34
5753,10247,97
5754,3544,4
5755,5073,66
5756,6149,54
5757,7863,13
5758,14,88
5759,10247,6
5760,3544,6
5761,5073,69
5762,6149,17
5763,7863,6
5764,14,83
5765,10247,46
5766,3544,13
5767,5073,39
5768,6149,64
5769,7863,14
5770,14,20
5771,10247,5
5772,3544,9
5773,5073,20
5774,6149,35
5775,7863,32
5776,14,54
5777,10247,60
5778,3544,49
5779,5073,86
5780,6149,1
5781,7863,88
5782,14,52
5783,10247,9
5784,3544,16
5785,5073,87
5786,6149,25
5787,7863,59
5788,14,1
5789,10247,67
5790,3544,15
5791,5073,74
5792,6149,70
5793,7863,61
5794,14,39
5795,10247,22
5796,3544,53
5797,5073,61
5798,6149,94
5799,7863,35
5800,14,5
5801,10247,73
5802,3544,12
5803,5073,63
5804,6149,22
5805,7863,80
5806,14,69
5807,10247,29
5808,3544,17
5809,5073,65
5810,6149,55
5811,7863,15
5812,14,8
5813,10247,9
5814,3544,31
5815,5073,28
5816,6149,58
5817,7863,3
5818,14,30
5819,10247,13
5820,3544,93
5821,5073,37
5822,6149,14
5823,7863,61
5824,14,6
5825,10247,26
5826,3544,2
5827,5073,26
5828,6149,26
5829,7863,21
5830,14,37
5831,10247,13
5832,3544,82
5833,5073,44
5834,6149,2
5835,7863,58
5836,14,45
5837,10247,40
5838,3544,34
5839,5073,90
5840,6149,36
5841,7863,34
5842,14,50
5843,10247,16
5844,3544,13
5845,5073,13
5846,6149,30
5847,7863,33
5848,14,24
5849,10247,32
5850,3544,79
5851,5073,10
5852,6149,2
5853,7863,11
5854,14,8
5855,10247,63
5856,3544,56
5857,5073,68
5858,6149,3
5859,7863,36
5860,14,60
5861,10247,4
5862,3544,12
5863,5073,35
5864,6149,68
5865,7863,2
5866,14,7
5867,10247,7
5868,3544,49
5869,5073,47
5870,6149,14
5871,7863,32
5872,14,1
5873,10247,71
5874,3544,64
5875,5073,29
5876,6149,55
5877,7863,6
5878,14,70
5879,10247,2
5880,3544,46
5881,5073,1
5882,6149,23
5883,7863,81
5884,14,14
5885,10247,50
5886,3544,69
5887,5073,40
5888,6149,88
5889,7863,37
5890,14,25
5891,10247,81
5892,3544,20
5893,5073,29
5894,6149,19
5895,7863,83
5896,14,11
5897,10247,20
5898,3544,18
5899,5073,9
5900,6149,3
5901,7863,48
5902,14,74
5903,10247,95
5904,3544,97
5905,5073,11
5906,6149,41
5907,7863,15
5908,14,23
5909,10247,19
5910,3544,44
5911,5073,27
5912,6149,71
5913,7863,11
5914,14,19
5915,10247,64
5916,3544,89
5917,5073,61
5918,6149,67
5919,7863,23
5920,14,10
5921,10247,26
5922,3544,46
5923,5073,39
5924,6149,12
5925,7863,42
5926,14,80
5927,10247,8
5928,3544,77
5929,5073,53
5930,6149,82
5931,7863,58
5932,14,29
5933,10247,27
5934,3544,37
5935,5073,17
5936,6149,18
5937,7863,82
5938,14,82
5939,10247,3
5940,3544,67
5941,5073,28
5942,6149,28
5943,7863,14
5944,14,99
5945,10247,4
5946,3544,57
5947,5073,5
5948,6149,59
5949,7863,4
5950,14,3
5951,10247,37
5952,3544,30
5953,5073,7
5954,6149,8
5955,7863,13
5956,14,1
5957,10247,0
5958,3544,2
5959,5073,91
5960,6149,38
5961,7863,55
5962,14,55
5963,10247,60
5964,3544,25
5965,5073,34
5966,6149,14
5967,7863,19
5968,14,71
5969,10247,45
5970,3544,70
5971,5073,11
5972,6149,1
5973,7863,49
5974,14,50
5975,10247,91
5976,3544,7
5977,5073,6
5978,6149,3
5979,7863,62
5980,14,4
5981,10247,77
5982,3544,47
5983,5073,93
5984,6149,4
5985,7863,5
5986,14,36
5987,10247,53
5988,3544,4
5989,5073,4
5990,6149,30
5991,7863,75
5992,14,5
5993,10247,34
5994,3544,59
5995,5073,44
5996,6149,2
5997,7863,80
5998,14,0
5999,10247,82
6000,3544,2
6001,5073,6
6002,6149,13
6003,7863,20
6004,14,20
6005,10247,0
6006,3544,16
6007,5073,37
6008,6149,32
6009,7863,26
6010,14,9
6011,10247,94
6012,3544,82
6013,5073,61
6014,6149,25
6015,7863,8
6016,14,88
6017,10247,57
6018,3544,36
6019,5073,40
6020,6149,80
6021,7863,2
6022,14,89
6023,10247,27
6024,3544,5
6025,5073,7
6026,6149,3
6027,7863,16
6028,14,62
6029,10247,71
6030,3544,30
6031,5073,53
6032,6149,4
6033,7863,23
6034,14,14
6035,10247,8
6036,3544,1
6037,5073,79
6038,6149,3
6039,7863,18
6040,14,16
6041,10247,87
6042,3544,67
6043,5073,94
6044,6149,5
6045,7863,27
6046,14,80
6047,10247,36
6048,3544,95
6049,5073,76
6050,6149,13
6051,7863,23
6052,14,82
6053,10247,37
6054,3544,6
6055,5073,41
6056,6149,4
6057,7863,39
6058,14,52
6059,10247,77
6060,3544,7
6061,5073,64
6062,6149,5
6063,7863,10
6064,14,16
6065,10247,12
6066,3544,64
6067,5073,70
6068,6149,91
6069,7863,58
6070,14,94
6071,10247,4
6072,3544,35
6073,5073,38
6074,6149,74
6075,7863,36
6076,14,1
6077,10247,48
6078,3544,14
6079,5073,37
6080,6149,74
6081,7863,97
6082,14,70
6083,10247,19
6084,3544,14
6085,5073,20
6086,6149,73
6087,7863,23
6088,14,4
6089,10247,35
6090,3544,24
6091,5073,74
6092,6149,25
6093,7863,12
6094,14,37
6095,10247,11
6096,3544,51
6097,5073,73
6098,6149,76
6099,7863,6
6100,14,55
6101,10247,10
6102,3544,39
6103,5073,17
6104,6149,59
6105,7863,5
6106,14,44
6107,10247,76
6108,3544,14
6109,5073,51
6110,6149,19
6111,7863,12
6112,14,23
6113,10247,53
6114,3544,48
6115,5073,10
6116,6149,9
6117,7863,59
6118,14,2
6119,10247,10
6120,3544,75
6121,5073,42
6122,6149,3
6123,7863,75
6124,14,62
6125,10247,37
6126,3544,22
6127,5073,53
6128,6149,67
6129,7863,25
6130,14,55
6131,10247,30
6132,3544,28
6133,5073,33
6134,6149,32
6135,7863,2
6136,14,51
6137,10247,63
6138,3544,52
6139,5073,68
6140,6149,23
6141,7863,25
6142,14,68
6143,10247,25
6144,3544,65
6145,5073,64
6146,6149,18
6147,7863,9
6148,14,96
6149,10247,95
6150,3544,42
6151,5073,6
6152,6149,25
6153,7863,83
6154,14,4
6155,10247,20
6156,3544,75
6157,5073,89
6158,6149,13
6159,7863,26
6160,14,80
6161,10247,32
6162,3544,92
6163,5073,97
6164,6149,6
6165,7863,64
6166,14,25
6167,10247,8
6168,3544,4
6169,5073,4
6170,6149,86
6171,7863,91
6172,14,37
6173,10247,8
6174,3544,2
6175,5073,23
6176,6149,96
6177,7863,50
6178,14,3
6179,10247,21
6180,3544,16
6181,5073,17
6182,6149,86
6183,7863,2
6184,14,84
6185,10247,42
6186,3544,33
6187,5073,23
6188,6149,12
6189,7863,7
6190,14,6
6191,10247,4
6192,3544,61
6193,5073,35
6194,6149,20
6195,7863,12
6196,14,15
6197,10247,29
6198,3544,35
6199,5073,42
6200,6149,13
6201,7863,47
6202,14,71
6203,10247,28
6204,3544,44
6205,5073,31
6206,6149,25
6207,7863,80
6208,14,5
6209,10247,3
6210,3544,46
6211,5073,33
6212,6149,21
6213,7863,1
6214,14,23
6215,10247,96
6216,3544,17
6217,5073,77
6218,6149,82
6219,7863,32
6220,14,3
6221,10247,10
6222,3544,4
6223,5073,4
6224,6149,40
6225,7863,3
6226,14,32
6227,10247,45
6228,3544,36
6229,5073,94
6230,6149,2
6231,7863,23
6232,14,20
6233,10247,37
6234,3544,81
6235,5073,45
6236,6149,93
6237,7863,41
6238,14,6
6239,10247,37
6240,3544,11
6241,5073,17
6242,6149,40
6243,7863,65
6244,14,6
6245,10247,14
6246,3544,95
6247,5073,8
6248,6149,41
6249,7863,20
6250,14,50
6251,10247,1
6252,3544,75
6253,5073,65
6254,6149,44
6255,7863,33
6256,14,11
6257,10247,33
6258,3544,38
6259,5073,33
6260,6149,3
6261,7863,45
6262,14,15
6263,10247,86
6264,3544,12
6265,5073,19
6266,6149,48
6267,7863,21
6268,14,17
6269,10247,48
6270,3544,2
6271,5073,11
6272,6149,6
6273,7863,28
6274,14,23
6275,10247,15
6276,3544,23
6277,5073,11
6278,6149,29
6279,7863,72
6280,14,70
6281,10247,97
6282,3544,1
6283,5073,23
6284,6149,36
6285,7863,71
6286,14,82
6287,10247,52
6288,3544,29
6289,5073,16
6290,6149,67
6291,7863,23
6292,14,5
6293,10247,55
6294,3544,0
6295,5073,53
6296,6149,5
6297,7863,2
6298,14,61
6299,10247,13
6300,3544,14
6301,5073,10
6302,6149,86
6303,7863,40
6304,14,99
6305,10247,1
6306,3544,98
6307,5073,49
6308,6149,3
6309,7863,54
6310,14,19
6311,10247,56
6312,3544,12
6313,5073,14
6314,6149,12
6315,7863,83
6316,14,48
6317,10247,38
6318,3544,10
6319,5073,66
6320,6149,65
6321,7863,5
6322,14,22
6323,10247,59
6324,3544,67
6325,5073,36
6326,6149,60
6327,7863,64
6328,14,17
6329,10247,11
6330,3544,86
6331,5073,66
6332,6149,53
6333,7863,1
6334,14,4
6335,10247,47
6336,3544,35
6337,5073,4
6338,6149,11
6339,7863,21
6340,14,33
6341,10247,16
6342,3544,19
6343,5073,59
6344,6149,58
6345,7863,17
6346,14,28
6347,10247,5
6348,3544,89
6349,5073,73
6350,6149,1
6351,7863,15
6352,14,28
6353,10247,27
6354,3544,16
6355,5073,7
6356,6149,25
6357,7863,18
6358,14,45
6359,10247,46
6360,3544,7
6361,5073,32
6362,6149,2
6363,7863,44
6364,14,4
6365,10247,5
6366,3544,29
6367,5073,21
6368,6149,64
6369,7863,79
6370,14,43
6371,10247,71
6372,3544,36
6373,5073,43
6374,6149,29
6375,7863,37
6376,14,15
6377,10247,60
6378,3544,74
6379,5073,24
6380,6149,82
6381,7863,41
6382,14,91
6383,10247,9
6384,3544,19
6385,5073,55
6386,6149,27
6387,7863,3
6388,14,4
6389,10247,3
6390,3544,7
6391,5073,11
6392,6149,19
6393,7863,32
6394,14,1
6395,10247,17
6396,3544,18
6397,5073,46
6398,6149,33
6399,7863,19
6400,14,32
6401,10247,14
6402,3544,4
6403,5073,9
6404,6149,91
6405,7863,26
6406,14,80
6407,10247,19
6408,3544,21
6409,5073,74
6410,6149,9
6411,7863,84
6412,14,55
6413,10247,19
6414,3544,71
6415,5073,96
6416,6149,51
6417,7863,59
6418,14,9
6419,10247,63
6420,3544,10
6421,5073,12
6422,6149,70
6423,7863,29
6424,14,67
6425,10247,2
6426,3544,97
6427,5073,16
6428,6149,25
6429,7863,39
6430,14,99
6431,10247,69
6432,3544,44
6433,5073,79
6434,6149,94
6435,7863,42
6436,14,19
6437,10247,8
6438,3544,39
6439,5073,40
6440,6149,52
6441,7863,5
6442,14,44
6443,10247,5
6444,3544,83
6445,5073,86
6446,6149,36
6447,7863,63
6448,14,55
6449,10247,13
6450,3544,7
6451,5073,28
6452,6149,26
6453,7863,29
6454,14,6
6455,10247,9
6456,3544,9
6457,5073,33
6458,6149,49
6459,7863,57
6460,14,75
6461,10247,59
6462,3544,88
6463,5073,78
6464,6149,84
6465,7863,82
6466,14,13
6467,10247,74
6468,3544,23
6469,5073,14
6470,6149,50
6471,7863,57
6472,14,62
6473,10247,30
6474,3544,66
6475,5073,83
6476,6149,52
6477,7863,49
6478,14,52
6479,10247,58
6480,3544,4
6481,5073,30
6482,6149,7
6483,7863,15
6484,14,11
6485,10247,25
6486,3544,69
6487,5073,7
6488,6149,50
6489,7863,15
6490,14,15
6491,10247,49
6492,3544,12
6493,5073,25
6494,6149,16
6495,7863,29
6496,14,50
6497,10247,2
6498,3544,5
6499,5073,39
6500,6149,62
6501,7863,77
6502,14,2
6503,10247,80
6504,3544,50
6505,5073,66
6506,6149,73
6507,7863,20
6508,14,30
6509,10247,20
6510,3544,98
6511,5073,19
6512,6149,37
6513,7863,42
6514,14,5
6515,10247,31
6516,3544,9
6517,5073,3
6518,6149,6
6519,7863,30
6520,14,35
6521,10247,87
6522,3544,13
6523,5073,6
6524,6149,98
6525,7863,23
6526,14,20
6527,10247,33
6528,3544,62
6529,5073,71
6530,6149,70
6531,7863,11
6532,14,60
6533,10247,76
6534,3544,7
6535,5073,3
6536,6149,9
6537,7863,49
6538,14,11
6539,10247,18
6540,3544,38
6541,5073,6
6542,6149,30
6543,7863,11
6544,14,4
6545,10247,92
6546,3544,6
6547,5073,1
6548,6149,11
6549,7863,29
6550,14,96
6551,10247,23
6552,3544,43
6553,5073,7
6554,6149,19
6555,7863,22
6556,14,36
6557,10247,59
6558,3544,43
6559,5073,40
6560,6149,17
6561,7863,44
6562,14,73
6563,10247,72
6564,3544,28
6565,5073,62
6566,6149,19
6567,7863,69
6568,14,11
6569,10247,9
6570,3544,25
6571,5073,58
6572,6149,60
6573,7863,48
6574,14,22
6575,10247,37
6576,3544,11
6577,5073,27
6578,6149,20
6579,7863,30
6580,14,41
6581,10247,80
6582,3544,10
6583,5073,85
6584,6149,97
6585,7863,22
6586,14,93
6587,10247,48
6588,3544,47
6589,5073,38
6590,6149,56
6591,7863,72
6592,14,97
6593,10247,2
6594,3544,36
6595,5073,17
6596,6149,80
6597,7863,40
6598,14,24
6599,10247,58
6600,3544,92
6601,5073,41
6602,6149,2
6603,7863,50
6604,14,16
6605,10247,18
6606,3544,62
6607,5073,95
6608,6149,5
6609,7863,27
6610,14,39
6611,10247,48
6612,3544,5
6613,5073,39
6614,6149,94
6615,7863,33
6616,14,78
6617,10247,77
6618,3544,98
6619,5073,14
6620,6149,17
6621,7863,60
6622,14,47
6623,10247,73
6624,3544,52
6625,5073,54
6626,6149,90
6627,7863,90
6628,14,37
6629,10247,3
6630,3544,9
6631,5073,18
6632,6149,39
6633,7863,38
6634,14,17
6635,10247,80
6636,3544,7
6637,5073,20
6638,6149,4
6639,7863,5
6640,14,12
6641,10247,13
6642,3544,59
6643,5073,27
6644,6149,17
6645,7863,52
6646,14,2
6647,10247,8
6648,3544,22
6649,5073,88
6650,6149,65
6651,7863,57
6652,14,13
6653,10247,98
6654,3544,71
6655,5073,25
6656,6149,5
6657,7863,41
6658,14,47
6659,10247,25
6660,3544,60
6661,5073,11
6662,6149,5
6663,7863,8
6664,14,41
6665,10247,8
6666,3544,48
6667,5073,86
6668,6149,41
6669,7863,38
6670,14,12
6671,10247,10
6672,3544,5
6673,5073,33
6674,6149,5
6675,7863,50
6676,14,8
6677,10247,33
6678,3544,19
6679,5073,12
6680,6149,23
6681,7863,6
6682,14,24
6683,10247,38
6684,3544,91
6685,5073,7
6686,6149,14
6687,7863,36
6688,14,12
6689,10247,12
6690,3544,76
6691,5073,13
6692,6149,95
6693,7863,30
6694,14,81
6695,10247,19
6696,3544,84
6697,5073,63
6698,6149,33
6699,7863,10
6700,14,99
6701,10247,64
6702,3544,86
6703,5073,73
6704,6149,99
6705,7863,50
6706,14,19
6707,10247,64
6708,3544,16
6709,5073,45
6710,6149,7
6711,7863,39
6712,14,43
6713,10247,57
6714,3544,44
6715,5073,53
6716,6149,23
6717,7863,51
6718,14,18
6719,10247,38
6720,3544,3
6721,5073,16
6722,6149,25
6723,7863,23
6724,14,12
6725,10247,17
6726,3544,6
6727,5073,8
6728,6149,87
6729,7863,22
6730,14,73
6731,10247,12
6732,3544,0
6733,5073,4
6734,6149,37
6735,7863,15
6736,14,4
6737,10247,66
6738,3544,1
6739,5073,62
6740,6149,95
6741,7863,9
6742,14,16
6743,10247,2
6744,3544,75
6745,5073,67
6746,6149,6
6747,7863,30
6748,14,67
6749,10247,37
6750,3544,30
6751,5073,38
6752,6149,21
6753,7863,20
6754,14,94
6755,10247,80
6756,3544,12
6757,5073,87
6758,6149,49
6759,7863,93
6760,14,31
6761,10247,90
6762,3544,15
6763,5073,23
6764,6149,91
6765,7863,10
6766,14,29
6767,10247,45
6768,3544,87
6769,5073,60
6770,6149,39
6771,7863,25
6772,14,2
6773,10247,87
6774,3544,73
6775,5073,7
6776,6149,64
6777,7863,56
6778,14,10
6779,10247,15
6780,3544,1
6781,5073,39
6782,6149,35
6783,7863,31
6784,14,9
6785,10247,51
6786,3544,1
6787,5073,28
6788,6149,41
6789,7863,26
6790,14,5
6791,10247,2
6792,3544,39
6793,5073,4
6794,6149,17
6795,7863,29
6796,14,93
6797,10247,86
6798,3544,22
6799,5073,3
6800,6149,3
6801,7863,15
6802,14,72
6803,10247,23
6804,3544,40
6805,5073,25
6806,6149,27
6807,7863,59
6808,14,17
6809,10247,83
6810,3544,20
6811,5073,8
6812,6149,34
6813,7863,3
6814,14,91
6815,10247,36
6816,3544,71
6817,5073,90
6818,6149,21
6819,7863,46
6820,14,64
6821,10247,89
6822,3544,37
6823,5073,27
6824,6149,6
6825,7863,4
6826,14,30
6827,10247,13
6828,3544,35
6829,5073,66
6830,6149,46
6831,7863,87
6832,14,71
6833,10247,11
6834,3544,4
6835,5073,77
6836,6149,78
6837,7863,47
6838,14,22
6839,10247,76
6840,3544,38
6841,5073,79
6842,6149,11
6843,7863,17
6844,14,58
6845,10247,53
6846,3544,5
6847,5073,62
6848,6149,77
6849,7863,29
6850,14,87
6851,10247,43
6852,3544,18
6853,5073,29
6854,6149,37
6855,7863,8
6856,14,9
6857,10247,14
6858,3544,72
6859,5073,79
6860,6149,50
6861,7863,14
6862,14,80
6863,10247,21
6864,3544,49
6865,5073,77
6866,6149,17
6867,7863,13
6868,14,95
6869,10247,73
6870,3544,22
6871,5073,45
6872,6149,4
6873,7863,11
6874,14,37
6875,10247,81
6876,3544,4
6877,5073,10
6878,6149,28
6879,7863,13
6880,14,66
6881,10247,21
6882,3544,58
6883,5073,11
6884,6149,22
6885,7863,17
6886,14,10
6887,10247,25
6888,3544,8
6889,5073,36
6890,6149,30
6891,7863,7
6892,14,28
6893,10247,63
6894,3544,7
6895,5073,44
6896,6149,21
6897,7863,29
6898,14,3
6899,10247,26
6900,3544,25
6901,5073,59
6902,6149,79
6903,7863,16
6904,14,3
6905,10247,51
6906,3544,82
6907,5073,76
6908,6149,91
6909,7863,22
6910,14,5
6911,10247,4
6912,3544,44
6913,5073,23
6914,6149,48
6915,7863,18
6916,14,61
6917,10247,17
6918,3544,72
6919,5073,65
6920,6149,18
6921,7863,96
6922,14,41
6923,10247,61
6924,3544,6
6925,5073,7
6926,6149,58
6927,7863,5
6928,14,41
6929,10247,65
6930,3544,35
6931,5073,14
6932,6149,57
6933,7863,13
6934,14,64
6935,10247,91
6936,3544,85
6937,5073,37
6938,6149,56
6939,7863,86
6940,14,1
6941,10247,17
6942,3544,6
6943,5073,63
6944,6149,53
6945,7863,49
6946,14,9
6947,10247,0
6948,3544,78
6949,5073,69
6950,6149,59
6951,7863,23
6952,14,30
6953,10247,49
6954,3544,43
6955,5073,29
6956,6149,1
6957,7863,24
6958,14,6
6959,10247,44
6960,3544,33
6961,5073,56
6962,6149,6
6963,7863,1
6964,14,72
6965,10247,38
6966,3544,42
6967,5073,14
6968,6149,15
6969,7863,87
6970,14,57
6971,10247,72
6972,3544,31
6973,5073,28
6974,6149,54
6975,7863,38
6976,14,6
6977,10247,97
6978,3544,16
6979,5073,86
6980,6149,6
6981,7863,71
6982,14,21
6983,10247,3
6984,3544,15
6985,5073,81
6986,6149,65
6987,7863,26
6988,14,48
6989,10247,93
6990,3544,57
6991,5073,7
6992,6149,85
6993,7863,17
6994,14,0
6995,10247,82
6996,3544,81
6997,5073,66
6998,6149,15
6999,7863,21
7000,14,27
7001,10247,76
7002,3544,13
7003,5073,3
7004,6149,99
7005,7863,25
7006,14,63
7007,10247,41
7008,3544,21
7009,5073,4
7010,6149,85
7011,7863,72
7012,14,53
7013,10247,5
7014,3544,27
7015,5073,11
7016,6149,46
7017,7863,33
7018,14,76
7019,10247,18
7020,3544,56
7021,5073,25
7022,6149,32
7023,7863,13
7024,14,30
7025,10247,3
7026,3544,18
7027,5073,76
7028,6149,6
7029,7863,5
7030,14,8
7031,10247,11
7032,3544,3
7033,5073,55
7034,6149,8
7035,7863,22
7036,14,30
7037,10247,23
7038,3544,64
7039,5073,2
7040,6149,77
7041,7863,7
7042,14,3
7043,10247,24
7044,3544,31
7045,5073,46
7046,6149,0
7047,7863,37
7048,14,16
7049,10247,59
7050,3544,35
7051,5073,73
7052,6149,10
7053,7863,88
7054,14,48
7055,10247,33
7056,3544,12
7057,5073,57
7058,6149,94
7059,7863,50
7060,14,56
7061,10247,47
7062,3544,33
7063,5073,3
7064,6149,2
7065,7863,67
7066,14,34
7067,10247,1
7068,3544,74
7069,5073,85
7070,6149,10
7071,7863,86
7072,14,57
7073,10247,19
7074,3544,14
7075,5073,46
7076,6149,86
7077,7863,21
7078,14,24
7079,10247,9
7080,3544,33
7081,5073,54
7082,6149,15
7083,7863,96
7084,14,14
7085,10247,39
7086,3544,93
7087,5073,52
7088,6149,1
7089,7863,72
7090,14,29
7091,10247,29
7092,3544,18
7093,5073,2
7094,6149,12
7095,7863,12
7096,14,18
7097,10247,30
7098,3544,93
7099,5073,2
7100,6149,4
7101,7863,84
7102,14,39
7103,10247,66
7104,3544,15
7105,5073,29
7106,6149,20
7107,7863,5
7108,14,2
7109,10247,30
7110,3544,4
7111,5073,3
7112,6149,78
7113,7863,11
7114,14,37
7115,10247,62
7116,3544,91
7117,5073,6
7118,6149,32
7119,7863,46
7120,14,70
7121,10247,10
7122,3544,14
7123,5073,78
7124,6149,24
7125,7863,3
7126,14,20
7127,10247,52
7128,3544,34
7129,5073,52
7130,6149,30
7131,7863,29
7132,14,3
7133,10247,23
7134,3544,32
7135,5073,39
7136,6149,13
7137,7863,33
7138,14,67
7139,10247,14
7140,3544,90
7141,5073,10
7142,6149,5
7143,7863,11
7144,14,50
7145,10247,94
7146,3544,82
7147,5073,10
7148,6149,5
7149,7863,44
7150,14,11
7151,10247,34
7152,3544,52
7153,5073,1
7154,6149,14
7155,7863,3
7156,14,33
7157,10247,54
7158,3544,24
7159,5073,10
7160,6149,44
7161,7863,39
7162,14,8
7163,10247,16
7164,3544,38
7165,5073,44
7166,6149,17
7167,7863,18
7168,14,6
7169,10247,18
7170,3544,70
7171,5073,66
7172,6149,15
7173,7863,54
7174,14,28
7175,10247,17
7176,3544,33
7177,5073,51
7178,6149,17
7179,7863,35
7180,14,40
7181,10247,70
7182,3544,43
7183,5073,18
7184,6149,53
7185,7863,7
7186,14,82
7187,10247,10
7188,3544,0
7189,5073,53
7190,6149,45
7191,7863,11
7192,14,9
7193,10247,19
7194,3544,16
7195,5073,74
7196,6149,15
7197,7863,4
7198,14,51
7199,10247,75
7200,3544,91
7201,5073,62
7202,6149,13
7203,7863,93
7204,14,6
7205,10247,24
7206,3544,6
7207,5073,9
7208,6149,5
7209,7863,11
7210,14,79
7211,10247,6
7212,3544,13
7213,5073,77
7214,6149,9
7215,7863,46
7216,14,81
7217,10247,22
7218,3544,13
7219,5073,83
7220,6149,31
7221,7863,5
7222,14,55
7223,10247,35
7224,3544,92
7225,5073,18
7226,6149,9
7227,7863,86
7228,14,78
7229,10247,6
7230,3544,10
7231,5073,35
7232,6149,11
7233,7863,13
7234,14,97
7235,10247,12
7236,3544,39
7237,5073,84
7238,6149,25
7239,7863,94
7240,14,27
7241,10247,47
7242,3544,10
7243,5073,35
7244,6149,11
7245,7863,62
7246,14,20
7247,10247,48
7248,3544,30
7249,5073,7
7250,6149,7
7251,7863,25
7252,14,3
7253,10247,7
7254,3544,24
7255,5073,17
7256,6149,45
7257,7863,59
7258,14,32
7259,10247,6
7260,3544,19
7261,5073,92
7262,6149,91
7263,7863,41
7264,14,69
7265,10247,27
7266,3544,94
7267,5073,60
7268,6149,18
7269,7863,81
7270,14,40
